Tarih,Hisse_Kodu,Set,Close,Open,High,Low,Volume,USD_TRY,VIX,Gunluk_Getiri
2018-04-17,BIMAS.IS,Train,13.475441932678224,13.456435958032603,13.579975518260587,13.27587557374193,4396080.0,4.0929999351501465,15.25,0.0056578622508907
2018-04-18,BIMAS.IS,Train,13.465938568115234,13.513454230987952,13.579975868997163,13.351901267233306,4933176.0,4.093090057373047,15.600000381469728,-0.0007054846322271
2018-04-19,BIMAS.IS,Train,13.399415016174316,13.465936644681785,13.475440355924023,13.380409043752575,2333056.0,4.017000198364258,15.960000038146973,-0.0049523776186636
2018-04-20,BIMAS.IS,Train,13.370906829833984,13.408920228997092,13.456435890403796,13.351900855283883,2941628.0,4.045820236206055,16.8799991607666,-0.0021298359639374
2018-04-23,BIMAS.IS,Train,13.370906829833984,13.370906829833984,13.370906829833984,13.370906829833984,0.0,4.078499794006348,16.34000015258789,0.0
2018-04-24,BIMAS.IS,Train,13.532462120056152,13.3043874860351,13.541965834000012,13.3043874860351,3161988.0,4.107699871063232,18.020000457763672,0.012010185971466
2018-04-25,BIMAS.IS,Train,13.789045333862305,13.589478978626548,13.941094578270745,13.513453631390886,4601912.0,4.086480140686035,17.84000015258789,0.0187830600352168
2018-04-26,BIMAS.IS,Train,13.722522735595703,13.83656148552656,13.865069722946334,13.62749141069528,2718204.0,4.081099987030029,16.239999771118164,-0.0048359822852755
2018-04-27,BIMAS.IS,Train,13.513456344604492,13.694016761799732,13.751034696127295,13.513456344604492,2488384.0,4.0658698081970215,15.40999984741211,-0.0153525229822759
2018-04-30,BIMAS.IS,Train,13.114323616027832,13.513454914329117,13.598983981862766,13.085813926849948,4863772.0,4.051660060882568,15.93000030517578,-0.0299809165917412
2018-05-01,BIMAS.IS,Train,13.114323616027832,13.114323616027832,13.114323616027832,13.114323616027832,0.0,4.056650161743164,15.489999771118164,0.0
2018-05-02,BIMAS.IS,Train,13.114323616027832,13.123827329108137,13.313889990209988,13.028795998557207,5712756.0,4.109000205993652,15.970000267028809,0.0
2018-05-03,BIMAS.IS,Train,13.12382698059082,13.133329243355757,13.15233521894861,13.009788226907707,3536968.0,4.182720184326172,15.899999618530272,0.0007243928983153
2018-05-04,BIMAS.IS,Train,12.962273597717283,13.104820601138208,13.114324314724843,12.88624968927661,3526340.0,4.223189830780029,14.770000457763672,-0.0123863241159466
2018-05-07,BIMAS.IS,Train,12.990781784057615,12.981279521634464,13.085813108666764,12.924260146843803,1915196.0,4.241680145263672,14.75,0.0021969049413983
2018-05-08,BIMAS.IS,Train,13.047802925109863,12.962273851345929,13.076312616364508,12.876746227645125,2388576.0,4.26639986038208,14.710000038146973,0.0043797489639589
2018-05-09,BIMAS.IS,Train,13.15233325958252,13.02879371160174,13.23786231210318,12.971774343254634,5538488.0,4.349599838256836,13.420000076293944,0.0079794157072387
2018-05-10,BIMAS.IS,Train,13.076312065124512,13.171343398591803,13.256871018687136,12.924261351551616,3656256.0,4.28439998626709,13.229999542236328,-0.0057968230075246
2018-05-11,BIMAS.IS,Train,13.161837577819824,13.047800285930704,13.199849525095251,13.047800285930704,4492796.0,4.238140106201172,12.649999618530272,0.0065191956567963
2018-05-14,BIMAS.IS,Train,13.000288009643556,13.133331309789927,13.171344717019764,12.981282031060246,2508160.0,4.314199924468994,12.93000030517578,-0.0123500379181529
2018-05-15,BIMAS.IS,Train,12.87674617767334,12.867242463937629,12.952771537369646,12.848236486529334,5281656.0,4.350800037384033,14.630000114440918,-0.0095484490002367
2018-05-16,BIMAS.IS,Train,13.370906829833984,12.924259902623549,13.5609694754608,12.848234554360236,5730980.0,4.453800201416016,13.420000076293944,0.037658151726763
2018-05-17,BIMAS.IS,Train,13.579976081848145,13.38991342737826,13.656001433648695,13.304385812892004,3440892.0,4.428899765014648,13.43000030517578,0.0155151463206289
2018-05-18,BIMAS.IS,Train,13.522958755493164,13.608486373773868,13.71302141839521,13.475443089767651,3779248.0,4.461299896240234,13.420000076293944,-0.0042074713171158
2018-05-21,BIMAS.IS,Train,13.494449615478516,13.703518263170492,13.779543621439329,13.351902612498108,3310632.0,4.493239879608154,13.079999923706056,-0.0021104282249885
2018-05-22,BIMAS.IS,Train,13.522958755493164,13.589480397496272,13.684511728947296,13.427927424042142,2501500.0,4.577970027923584,13.220000267028809,0.0021104282249886
2018-05-23,BIMAS.IS,Train,13.304384231567385,13.51345283662231,13.579974467767585,13.228358888803008,4729928.0,4.734499931335449,12.579999923706056,-0.0162952671550052
2018-05-24,BIMAS.IS,Train,13.380410194396973,13.37090648233746,13.551466861028096,13.304384848109487,4066576.0,4.572199821472168,12.529999732971191,0.0056980891303259
2018-05-25,BIMAS.IS,Train,13.465938568115234,13.408920642705748,13.62749153186988,13.218857991214882,2949480.0,4.756100177764893,13.220000267028809,0.0063717166037673
2018-05-28,BIMAS.IS,Train,13.760536193847656,13.513454168035382,13.789045881451065,13.513454168035382,1632232.0,4.703100204467773,16.070000410079956,0.0216413712088987
2018-05-29,BIMAS.IS,Train,13.570475578308104,13.77954423531403,13.77954423531403,13.560971864327447,2503232.0,4.582300186157227,17.020000457763672,-0.013908279788188
2018-05-30,BIMAS.IS,Train,13.247365951538086,13.551467347607092,13.551467347607092,13.237863689200257,3653172.0,4.56017017364502,14.9399995803833,-0.0240977829745988
2018-05-31,BIMAS.IS,Train,13.218859672546388,13.285381319016611,13.361406679295357,12.981281327964773,3683716.0,4.468599796295166,15.43000030517578,-0.0021541636061007
2018-06-01,BIMAS.IS,Train,12.962273597717283,13.14283400542165,13.161839982531818,12.781714640076029,4275504.0,4.527910232543945,13.460000038146973,-0.019601465492853
2018-06-04,BIMAS.IS,Train,12.867239952087402,12.962271270640672,13.01929064179777,12.772208633534134,3277648.0,4.646500110626221,12.739999771118164,-0.0073585647885706
2018-06-05,BIMAS.IS,Train,12.639164924621582,12.82922755506702,12.848233528099003,12.620158951589598,2710532.0,4.585000038146973,12.399999618530272,-0.0178842222256213
