ds,Hisse_Kodu,y
2016-12-22,AKBNK.IS,4.849324703216553
2016-12-23,AKBNK.IS,4.811926364898682
2016-12-26,AKBNK.IS,4.818160057067871
2016-12-27,AKBNK.IS,4.78076171875
2016-12-28,AKBNK.IS,4.855557441711426
2016-12-29,AKBNK.IS,4.8430914878845215
2016-12-30,AKBNK.IS,4.874258041381836
2017-01-02,AKBNK.IS,4.8430914878845215
2017-01-03,AKBNK.IS,4.7433624267578125
2017-01-04,AKBNK.IS,4.67479944229126
2017-01-05,AKBNK.IS,4.67479944229126
2017-01-06,AKBNK.IS,4.768294811248779
2017-01-09,AKBNK.IS,4.7745280265808105
2017-01-10,AKBNK.IS,4.656100273132324
2017-01-11,AKBNK.IS,4.631167411804199
2017-01-12,AKBNK.IS,4.892956256866455
2017-01-13,AKBNK.IS,4.861791610717773
2017-01-16,AKBNK.IS,4.818160057067871
2017-01-17,AKBNK.IS,4.880490303039551
2017-01-18,AKBNK.IS,4.911655426025391
2017-01-19,AKBNK.IS,4.849324703216553
2017-01-20,AKBNK.IS,4.936587810516357
2017-01-23,AKBNK.IS,4.886723518371582
2017-01-24,AKBNK.IS,4.967752933502197
2017-01-25,AKBNK.IS,4.899188995361328
2017-01-26,AKBNK.IS,5.00515079498291
2017-01-27,AKBNK.IS,4.936587810516357
2017-01-30,AKBNK.IS,5.198376178741455
2017-01-31,AKBNK.IS,5.235774517059326
2017-02-01,AKBNK.IS,5.266940116882324
2017-02-02,AKBNK.IS,5.397834300994873
2017-02-03,AKBNK.IS,5.491331100463867
2017-02-06,AKBNK.IS,5.3791351318359375
2017-02-07,AKBNK.IS,5.410301208496094
2017-02-08,AKBNK.IS,5.491331100463867
2017-02-09,AKBNK.IS,5.528728485107422
2017-02-10,AKBNK.IS,5.3791351318359375
2017-02-13,AKBNK.IS,5.528728485107422
2017-02-14,AKBNK.IS,5.553661346435547
2017-02-15,AKBNK.IS,5.472631454467773
2017-02-16,AKBNK.IS,5.516262531280518
2017-02-17,AKBNK.IS,5.597292423248291
2017-02-20,AKBNK.IS,5.572360038757324
2017-02-21,AKBNK.IS,5.584826469421387
2017-02-22,AKBNK.IS,5.478864669799805
2017-02-23,AKBNK.IS,5.497563362121582
2017-02-24,AKBNK.IS,5.4663987159729
2017-02-27,AKBNK.IS,5.447699069976807
2017-02-28,AKBNK.IS,5.416533946990967
2017-03-01,AKBNK.IS,5.572360038757324
2017-03-02,AKBNK.IS,5.615992546081543
2017-03-03,AKBNK.IS,5.6035261154174805
2017-03-06,AKBNK.IS,5.771818161010742
2017-03-07,AKBNK.IS,5.690788269042969
2017-03-08,AKBNK.IS,5.566127777099609
2017-03-09,AKBNK.IS,5.478864669799805
2017-03-10,AKBNK.IS,5.528728485107422
2017-03-13,AKBNK.IS,5.534962177276611
2017-03-14,AKBNK.IS,5.460165023803711
2017-03-15,AKBNK.IS,5.510029315948486
2017-03-16,AKBNK.IS,5.55989408493042
2017-03-17,AKBNK.IS,5.553661346435547
2017-03-20,AKBNK.IS,5.5785932540893555
2017-03-21,AKBNK.IS,5.522495746612549
2017-03-22,AKBNK.IS,5.472631454467773
2017-03-23,AKBNK.IS,5.4352335929870605
2017-03-24,AKBNK.IS,5.541194438934326
2017-03-27,AKBNK.IS,5.491331100463867
2017-03-28,AKBNK.IS,5.522495746612549
2017-03-29,AKBNK.IS,5.472631454467773
2017-03-30,AKBNK.IS,5.469433307647705
2017-03-31,AKBNK.IS,5.456638813018799
2017-04-03,AKBNK.IS,5.418257236480713
2017-04-04,AKBNK.IS,5.456638813018799
2017-04-05,AKBNK.IS,5.533402919769287
2017-04-06,AKBNK.IS,5.501418113708496
2017-04-07,AKBNK.IS,5.475829601287842
2017-04-10,AKBNK.IS,5.802076816558838
2017-04-11,AKBNK.IS,5.776488780975342
2017-04-12,AKBNK.IS,5.821267604827881
2017-04-13,AKBNK.IS,5.725312232971191
2017-04-14,AKBNK.IS,5.814870834350586
2017-04-17,AKBNK.IS,5.814870834350586
2017-04-18,AKBNK.IS,5.923619270324707
2017-04-19,AKBNK.IS,5.834062099456787
2017-04-20,AKBNK.IS,5.93001651763916
2017-04-21,AKBNK.IS,5.955604553222656
2017-04-24,AKBNK.IS,6.147514820098877
2017-04-25,AKBNK.IS,6.205087184906006
2017-04-26,AKBNK.IS,6.115530014038086
2017-04-27,AKBNK.IS,6.0387654304504395
2017-04-28,AKBNK.IS,6.083544731140137
2017-05-01,AKBNK.IS,6.083544731140137
2017-05-02,AKBNK.IS,6.032368183135986
2017-05-03,AKBNK.IS,6.013177394866943
2017-05-04,AKBNK.IS,5.93001651763916
2017-05-05,AKBNK.IS,5.9492082595825195
2017-05-08,AKBNK.IS,5.910825252532959
2017-05-09,AKBNK.IS,6.000383377075195
2017-05-10,AKBNK.IS,6.032368183135986
2017-05-11,AKBNK.IS,5.9172234535217285
2017-05-12,AKBNK.IS,5.878840923309326
2017-05-15,AKBNK.IS,5.904428482055664
2017-05-16,AKBNK.IS,5.9492082595825195
2017-05-17,AKBNK.IS,5.9683990478515625
2017-05-18,AKBNK.IS,5.9172234535217285
2017-05-19,AKBNK.IS,5.9172234535217285
2017-05-22,AKBNK.IS,5.981192588806152
2017-05-23,AKBNK.IS,6.083544731140137
2017-05-24,AKBNK.IS,6.192293167114258
2017-05-25,AKBNK.IS,6.185896873474121
2017-05-26,AKBNK.IS,6.115530014038086
2017-05-29,AKBNK.IS,6.160308837890625
2017-05-30,AKBNK.IS,6.077147483825684
2017-05-31,AKBNK.IS,6.096338748931885
2017-06-01,AKBNK.IS,6.096338748931885
2017-06-02,AKBNK.IS,6.179500102996826
2017-06-05,AKBNK.IS,6.147514820098877
2017-06-06,AKBNK.IS,6.160308837890625
2017-06-07,AKBNK.IS,6.115530014038086
2017-06-08,AKBNK.IS,6.083544731140137
2017-06-09,AKBNK.IS,6.147514820098877
2017-06-12,AKBNK.IS,6.262660503387451
2017-06-13,AKBNK.IS,6.269057750701904
