Tarih,Target_Tarih,Hisse_Kodu,Set,Close,Close_Next,Target_Return,Open,High,Low,Volume,USD_TRY,VIX
2021-06-16,2021-06-17,EREGL.IS,Train,8.017736434936523,7.924554824829102,-0.011621934802120943,8.077032694268661,8.136328953600799,8.000794184926802,36535084.0,8.555899620056152,18.149999618530277
2021-06-17,2021-06-18,EREGL.IS,Train,7.924554824829102,7.534893035888672,-0.0491714421256254,7.992323009741661,8.064325948851076,7.852552693570543,54509664.0,8.619999885559082,17.75
2021-06-18,2021-06-21,EREGL.IS,Train,7.534893035888672,7.704310894012451,0.022484441028803273,7.966909875608492,8.013500251675199,7.534893035888672,85811378.0,8.71345043182373,20.700000762939453
2021-06-21,2021-06-22,EREGL.IS,Train,7.704310894012451,7.71278190612793,0.0010995158726086612,7.53065689740886,7.704310894012451,7.517950211858297,68322018.0,8.754280090332031,17.889999389648438
2021-06-22,2021-06-23,EREGL.IS,Train,7.71278190612793,7.615365982055664,-0.012630452313822994,7.72548859282558,7.750901158369986,7.573011583857353,54331876.0,8.779199600219727,16.65999984741211
2021-06-23,2021-06-24,EREGL.IS,Train,7.615365982055664,7.71701717376709,0.013348168945648812,7.742430418533802,7.801726670846423,7.598424541902421,35725144.0,8.63895034790039,16.31999969482422
2021-06-24,2021-06-25,EREGL.IS,Train,7.71701717376709,7.683134078979492,-0.004390698377966354,7.632308355902487,7.742430546192247,7.623837231760769,47090770.0,8.634499549865723,15.970000267028809
2021-06-25,2021-06-28,EREGL.IS,Train,7.683134078979492,7.695840358734131,0.0016537886263630552,7.725488895111374,7.784785152985453,7.632308945901974,47164396.0,8.69729995727539,15.619999885559082
2021-06-28,2021-06-29,EREGL.IS,Train,7.695840358734131,7.738194942474365,0.005503568390964021,7.695840358734131,7.742430734797662,7.63230854182533,33144450.0,8.747309684753418,15.760000228881836
2021-06-29,2021-06-30,EREGL.IS,Train,7.738194942474365,7.623837471008301,-0.014778313588142496,7.68736900574846,7.772078631008017,7.526421687176332,48078858.0,8.683099746704102,16.020000457763672
2021-06-30,2021-07-01,EREGL.IS,Train,7.623837471008301,7.636544227600098,0.001666713992804509,7.75937223012564,7.82713960968431,7.573011532413855,58025752.0,8.72599983215332,15.829999923706056
2021-07-01,2021-07-02,EREGL.IS,Train,7.636544227600098,7.695840358734131,0.0077647859249900435,7.6111308541445455,7.717017486656661,7.573011601812112,34863412.0,8.704700469970703,15.479999542236328
2021-07-02,2021-07-05,EREGL.IS,Train,7.695840358734131,7.71701717376709,0.0027517222351065383,7.645014420496561,7.72972404827555,7.6238374174772545,33108810.0,8.664609909057617,15.06999969482422
2021-07-05,2021-07-06,EREGL.IS,Train,7.71701717376709,7.6323089599609375,-0.010976807735261489,7.687369047121936,7.742430546192247,7.6153661076190495,37107344.0,8.688400268554688,15.755000114440918
2021-07-06,2021-07-07,EREGL.IS,Train,7.6323089599609375,7.636544227600098,0.000554913023225128,7.763608163145796,7.835611108347349,7.6323089599609375,57035448.0,8.65999984741211,16.440000534057617
2021-07-07,2021-07-08,EREGL.IS,Train,7.636544227600098,7.4374775886535645,-0.026067633868610877,7.653485668719571,7.68313379656682,7.543363473964863,56612662.0,8.680299758911133,16.200000762939453
2021-07-08,2021-07-09,EREGL.IS,Train,7.4374775886535645,7.64501428604126,0.027904177849800618,7.623838306795734,7.649250874953446,7.4374775886535645,43684898.0,8.678500175476074,19.0
2021-07-09,2021-07-12,EREGL.IS,Train,7.64501428604126,7.704310894012451,0.007756245541549716,7.467124717114689,7.65348541024035,7.462889962866011,63651252.0,8.681900024414062,16.18000030517578
2021-07-12,2021-07-13,EREGL.IS,Train,7.704310894012451,7.589953422546387,-0.0148433095495847,7.63654352011109,7.818667832564236,7.63654352011109,58209322.0,8.65429973602295,16.170000076293945
2021-07-13,2021-07-14,EREGL.IS,Train,7.589953422546387,7.704310894012451,0.01506695299688653,7.708546735095073,7.725488175258685,7.513714922183007,47657508.0,8.632100105285645,17.1200008392334
2021-07-14,2021-07-16,EREGL.IS,Train,7.704310894012451,7.666192054748535,-0.004947728588359639,7.619601272710339,7.79325526931393,7.619601272710339,38395812.0,8.619199752807617,16.329999923706055
2021-07-16,2021-07-19,EREGL.IS,Train,7.666192054748535,7.589953422546387,-0.009944785058564411,7.729723870193653,7.729723870193653,7.585717990997593,34327592.0,8.560689926147461,18.450000762939453
2021-07-19,2021-07-26,EREGL.IS,Train,7.589953422546387,7.640779495239258,0.00669649335948352,7.623837110724462,7.636543796735308,7.560305296371927,11419678.0,8.532099723815918,22.5
2021-07-26,2021-07-27,EREGL.IS,Train,7.640779495239258,7.8271403312683105,0.024390291088123746,7.640779495239258,7.729723875351602,7.623837246922127,47331830.0,8.54757022857666,17.579999923706055
2021-07-27,2021-07-28,EREGL.IS,Train,7.8271403312683105,7.933026313781738,0.013528054695841892,7.653486304158696,7.831375893862565,7.611131486067116,50163220.0,8.554499626159668,19.36000061035156
2021-07-28,2021-07-29,EREGL.IS,Train,7.933026313781738,8.470931053161621,0.0678057424876307,7.822904119028998,7.933026313781738,7.784784866697246,59537914.0,8.556099891662598,18.309999465942383
2021-07-29,2021-07-30,EREGL.IS,Train,8.470931053161621,8.470931053161621,0.0,8.013500808604931,8.564111003920061,8.013500808604931,127636092.0,8.551259994506836,17.700000762939453
2021-07-30,2021-08-02,EREGL.IS,Train,8.470931053161621,8.343866348266602,-0.015000087251046028,8.428576236325625,8.581053253794835,8.424340673856932,64987314.0,8.45226001739502,18.239999771118164
2021-08-02,2021-08-03,EREGL.IS,Train,8.343866348266602,8.496343612670898,0.018274173870962505,8.487872222465375,8.521755910050333,8.33115966247818,52572946.0,8.43667984008789,19.459999084472656
2021-08-03,2021-08-04,EREGL.IS,Train,8.496343612670898,8.43704605102539,-0.006979185912052245,8.34386740318636,8.538698429469745,8.293041461457557,102658562.0,8.349800109863281,18.040000915527344
2021-08-04,2021-08-05,EREGL.IS,Train,8.43704605102539,8.631877899169922,0.023092424406152494,8.51328454792048,8.564109673949996,8.407397926199703,45352666.0,8.401200294494629,17.969999313354492
2021-08-05,2021-08-06,EREGL.IS,Train,8.631877899169922,8.809768676757812,0.020608583632189394,8.420104634826831,8.64034902362786,8.39892763153288,61229084.0,8.475500106811523,17.280000686645508
2021-08-06,2021-08-09,EREGL.IS,Train,8.809768676757812,8.69117546081543,-0.0134615584465071,8.640350203714586,8.83518205360255,8.581053940112207,70049518.0,8.52560043334961,16.149999618530273
2021-08-09,2021-08-10,EREGL.IS,Train,8.69117546081543,8.348100662231445,-0.039473923881844654,8.809767978622249,8.809767978622249,8.640349519004694,38595866.0,8.627900123596191,16.719999313354492
2021-08-10,2021-08-11,EREGL.IS,Train,8.348100662231445,8.077032089233398,-0.03247068812004362,8.453987281333422,8.513284337369068,8.30574666087129,140160990.0,8.6489896774292,16.790000915527344
2021-08-11,2021-08-12,EREGL.IS,Train,8.077032089233398,8.373515129089355,0.03670692855747917,8.390456420276728,8.479401610463164,8.077032089233398,126709060.0,8.598799705505371,16.170000076293945
2021-08-12,2021-08-13,EREGL.IS,Train,8.373515129089355,8.360808372497559,-0.0015174937163072604,8.153270738629182,8.386221008021085,8.136328489585678,83449674.0,8.625439643859863,15.59000015258789
2021-08-13,2021-08-16,EREGL.IS,Train,8.360808372497559,8.276100158691406,-0.01013158178398103,8.377750621399603,8.453988317906127,8.32268912031885,52648448.0,8.561189651489258,15.449999809265137
2021-08-16,2021-08-17,EREGL.IS,Train,8.276100158691406,8.229509353637695,-0.005629560319516208,8.373515673472085,8.411634928447299,8.259157908546445,46145308.0,8.512200355529785,16.1200008392334
2021-08-17,2021-08-18,EREGL.IS,Train,8.229509353637695,8.055855751037598,-0.021101331214033733,8.293041172698354,8.293041172698354,8.195625662948617,42581636.0,8.454700469970703,17.90999984741211
2021-08-18,2021-08-19,EREGL.IS,Train,8.055855751037598,7.85678768157959,-0.024710977407008283,8.233745338241457,8.237980900776186,8.055855751037598,42684696.0,8.42667007446289,21.56999969482422
2021-08-19,2021-08-20,EREGL.IS,Train,7.85678768157959,7.894906997680664,0.004851768642093484,7.983852123239767,7.988087685413529,7.835610678561668,65902540.0,8.453519821166992,21.670000076293945
2021-08-20,2021-08-23,EREGL.IS,Train,7.894906997680664,7.894906997680664,0.0,7.852552991299396,7.992323312769892,7.801727052650629,80096074.0,8.530799865722656,18.559999465942383
2021-08-23,2021-08-24,EREGL.IS,Train,7.894906997680664,7.890671730041504,-0.000536455672043303,7.9457329363294305,7.975381063936673,7.861023307865116,43495316.0,8.490799903869629,17.149999618530273
2021-08-24,2021-08-25,EREGL.IS,Train,7.890671730041504,7.861023426055908,-0.0037573865698554104,7.9287909834883985,7.971145799301716,7.890671730041504,59758516.0,8.42650032043457,17.219999313354492
2021-08-25,2021-08-26,EREGL.IS,Train,7.861023426055908,7.79325532913208,-0.008620772799023351,7.903378240924871,8.00926487417183,7.818668611186944,52746110.0,8.411800384521484,16.790000915527344
2021-08-26,2021-08-27,EREGL.IS,Train,7.79325532913208,7.924554824829102,0.016847837027257267,7.869493827318995,7.920319762060547,7.75937164192132,38861354.0,8.373379707336426,18.84000015258789
2021-08-27,2021-08-31,EREGL.IS,Train,7.924554824829102,7.954204559326172,0.003741501592514975,7.810197880944266,7.924554824829102,7.789020070705698,48997318.0,8.376409530639648,16.389999389648438
2021-08-31,2021-09-01,EREGL.IS,Train,7.954204559326172,7.831374645233154,-0.015442136693480124,8.009265255783632,8.04738451019685,7.894907492543977,48169308.0,8.367300033569336,16.479999542236328
2021-09-01,2021-09-02,EREGL.IS,Train,7.831374645233154,7.797491550445557,-0.0043265833040208096,7.962673833316929,7.962673833316929,7.831374645233153,34712370.0,8.304499626159668,16.110000610351562
2021-09-02,2021-09-03,EREGL.IS,Train,7.797491550445557,7.670428276062012,-0.016295403920801223,7.835610802762744,7.890671496192629,7.797491550445557,37428558.0,8.283780097961426,16.40999984741211
2021-09-03,2021-09-06,EREGL.IS,Train,7.670428276062012,7.729723930358887,0.0077304228868061734,7.818668922224247,7.85255342174811,7.670428276062012,61422236.0,8.279580116271973,16.40999984741211
2021-09-06,2021-09-07,EREGL.IS,Train,7.729723930358887,7.64924955368042,-0.010411028570166595,7.695840241334362,7.763607619383412,7.695840241334362,26238874.0,8.312649726867676,17.274999618530273
2021-09-07,2021-09-08,EREGL.IS,Train,7.64924955368042,7.594189643859863,-0.007198079946818402,7.733959176708669,7.763607302413305,7.64924955368042,45079846.0,8.276780128479004,18.13999938964844
2021-09-08,2021-09-09,EREGL.IS,Train,7.594189643859863,7.65348482131958,0.007807966384887264,7.666192588470756,7.712782158853626,7.585718519117189,36262722.0,8.344799995422363,17.959999084472656
2021-09-09,2021-09-10,EREGL.IS,Train,7.65348482131958,7.594189643859863,-0.007747474365473868,7.59418857219041,7.65348482131958,7.539127076984061,43831962.0,8.472200393676758,18.799999237060547
2021-09-10,2021-09-13,EREGL.IS,Train,7.594189643859863,7.64924955368042,0.007250267955195756,7.678898467733848,7.695840717219197,7.573011832003178,53500640.0,8.440400123596191,20.950000762939453
2021-09-13,2021-09-14,EREGL.IS,Train,7.64924955368042,7.526422023773193,-0.016057461460141323,7.615365866039288,7.695839927131041,7.57724661646166,40270188.0,8.46660041809082,19.3700008392334
2021-09-14,2021-09-15,EREGL.IS,Train,7.526422023773193,7.361238479614258,-0.021947154124121876,7.649250097256727,7.653485659494214,7.522186461535706,40357974.0,8.422100067138672,19.459999084472656
2021-09-15,2021-09-16,EREGL.IS,Train,7.361238479614258,7.246881484985352,-0.015535021035604156,7.513715491902425,7.551834744974466,7.323120034393127,66236922.0,8.430669784545898,18.18000030517578
2021-09-16,2021-09-17,EREGL.IS,Train,7.246881484985352,7.217234134674072,-0.004091049422114183,7.399357688512329,7.429006624608733,7.246881484985352,56727900.0,8.425800323486328,18.690000534057617
2021-09-17,2021-09-20,EREGL.IS,Train,7.217234134674072,6.984282970428467,-0.0322770690126884,7.272294834800488,7.29347184072965,7.145231183523533,71315908.0,8.529009819030762,20.809999465942383
2021-09-20,2021-09-21,EREGL.IS,Train,6.984282970428467,6.802156925201416,-0.026076555889584446,7.13252443421696,7.179114816283597,6.9673415274003165,62842314.0,8.635199546813965,25.709999084472656
2021-09-21,2021-09-22,EREGL.IS,Train,6.802156925201416,7.1579365730285645,0.05230394590119127,7.018165748620099,7.056285000273448,6.789451046550887,76995536.0,8.668299674987793,24.36000061035156
2021-09-22,2021-09-23,EREGL.IS,Train,7.1579365730285645,7.179113864898682,0.002958574954395964,6.886867038041268,7.170643260425196,6.886867038041268,104563662.0,8.620400428771973,20.8700008392334
2021-09-23,2021-09-24,EREGL.IS,Train,7.179113864898682,7.140995025634766,-0.005309685844417789,7.179113864898682,7.204526429998695,7.035107982913807,128127004.0,8.656299591064453,18.6299991607666
2021-09-24,2021-09-27,EREGL.IS,Train,7.140995025634766,7.132523059844971,-0.0011863844967518159,7.136759463231728,7.187584596366331,7.056285393275861,51344150.0,8.756429672241211,17.75
2021-09-27,2021-09-28,EREGL.IS,Train,7.132523059844971,7.0351080894470215,-0.013657855653685975,7.221467436268707,7.268057809357805,7.060520123184923,54391212.0,8.858619689941406,18.76000022888184
2021-09-28,2021-09-29,EREGL.IS,Train,7.0351080894470215,6.975811004638672,-0.008428738273019274,7.132523597014643,7.18334872798432,7.022401402779157,45515556.0,8.814200401306152,23.25
2021-09-29,2021-09-30,EREGL.IS,Train,6.975811004638672,7.05204963684082,0.010928999101531334,7.090168760743623,7.1240524505690646,6.975811004638672,44777734.0,8.866900444030762,22.559999465942383
2021-09-30,2021-10-01,EREGL.IS,Train,7.05204963684082,7.060521125793457,0.0012012803920693586,6.984282255958637,7.1071111387144095,6.954634127804044,67902912.0,8.916139602661133,23.13999938964844
2021-10-01,2021-10-04,EREGL.IS,Train,7.060521125793457,6.916514873504639,-0.0203959806539967,7.026637433603694,7.1071115054984855,6.975811491393578,52830238.0,8.885000228881836,21.100000381469727
2021-10-04,2021-10-05,EREGL.IS,Train,6.916514873504639,6.84027624130249,-0.011022694752555035,7.060520759809279,7.08169776338606,6.916514873504639,51148108.0,8.85260009765625,22.959999084472656
2021-10-05,2021-10-06,EREGL.IS,Train,6.84027624130249,6.84027624130249,0.0,6.933456994155665,6.941927310718863,6.836040679095447,56961688.0,8.847100257873535,21.299999237060547
2021-10-06,2021-10-07,EREGL.IS,Train,6.84027624130249,7.183348655700684,0.0501547601727949,6.971575438317277,7.085933194354779,6.814863675911119,170405424.0,8.861960411071777,21.0
2021-10-07,2021-10-08,EREGL.IS,Train,7.183348655700684,7.229939460754394,0.006485945105384204,6.9292213877077184,7.187584217880684,6.924985825527718,101496004.0,8.866040229797363,19.540000915527344
2021-10-08,2021-10-11,EREGL.IS,Train,7.229939460754394,7.4374775886535645,0.02870537561562316,7.191820206723804,7.259587589922424,7.115581698662623,92849262.0,8.87090015411377,18.770000457763672
2021-10-11,2021-10-12,EREGL.IS,Train,7.4374775886535645,7.467125415802002,0.003986274485541645,7.242646553026142,7.543364231803505,7.242646553026142,99733272.0,8.955010414123535,20.0
2021-10-12,2021-10-13,EREGL.IS,Train,7.467125415802002,7.361238479614258,-0.014180414857324507,7.390887714429343,7.496774353273025,7.3570040223134034,71656260.0,8.99487018585205,19.850000381469727
2021-10-13,2021-10-14,EREGL.IS,Train,7.361238479614258,7.433241367340088,0.009781355124579956,7.4883029258047005,7.547599182649694,7.331590351191761,68401746.0,9.037989616394045,18.63999938964844
2021-10-14,2021-10-15,EREGL.IS,Train,7.433241367340088,7.551834106445312,0.01595437753794627,7.357003669622228,7.492538431588518,7.335825858158179,71052368.0,9.146920204162598,16.860000610351562
2021-10-15,2021-10-18,EREGL.IS,Train,7.551834106445312,7.708547115325928,0.02075164876130757,7.467124482814125,7.560305230378599,7.412063792949442,99540500.0,9.190099716186523,16.299999237060547
2021-10-18,2021-10-19,EREGL.IS,Train,7.708547115325928,7.670428276062012,-0.004945009571016198,7.594189359140061,7.742430805175346,7.5348931038663025,71199762.0,9.236949920654297,16.309999465942383
2021-10-19,2021-10-20,EREGL.IS,Train,7.670428276062012,7.725488662719727,0.007178267585077111,7.7339600969673885,7.767843788640318,7.649250463859597,51838724.0,9.339099884033203,15.699999809265137
2021-10-20,2021-10-21,EREGL.IS,Train,7.725488662719727,7.983852386474609,0.03344302671773347,7.691604972403667,7.755136790764917,7.666192406629348,52208016.0,9.305399894714355,15.489999771118164
2021-10-21,2021-10-22,EREGL.IS,Train,7.983852386474609,8.195626258850098,0.026525274031149796,7.725488740312891,7.98808794878802,7.58995397768737,118102068.0,9.214960098266602,15.010000228881836
2021-10-22,2021-10-25,EREGL.IS,Train,8.195626258850098,8.314217567443848,0.01447007279836467,7.966910724180798,8.216803264126455,7.937262593653512,105852436.0,9.531149864196776,15.43000030517578
2021-10-25,2021-10-26,EREGL.IS,Train,8.314217567443848,8.470931053161621,0.01884885552326892,8.153270250422352,8.331159815472873,8.144799126407838,81934280.0,9.674400329589844,15.239999771118164
2021-10-26,2021-10-27,EREGL.IS,Train,8.470931053161621,8.373515129089355,-0.011500025612403833,8.407399231833097,8.513285869997617,8.38622141948963,87054170.0,9.586700439453123,15.979999542236328
2021-10-27,2021-10-28,EREGL.IS,Train,8.373515129089355,8.339631080627441,-0.0040465739823173945,8.487872886580318,8.52175657681643,8.199861115647924,142828114.0,9.529069900512695,16.979999542236328
2021-10-28,2021-11-01,EREGL.IS,Train,8.339631080627441,8.343866348266602,0.0005078483206527538,8.365043645250212,8.462459149513222,8.326924394390623,37720958.0,9.50570011138916,16.530000686645508
2021-11-01,2021-11-02,EREGL.IS,Train,8.343866348266602,8.085503578186035,-0.030964394597983946,8.343866348266602,8.377750035851559,8.199860474067828,62625352.0,9.582900047302246,16.40999984741211
2021-11-02,2021-11-03,EREGL.IS,Train,8.085503578186035,8.026206970214844,-0.007333693863072221,8.3226894162933,8.34386722817399,8.085503578186035,74695940.0,9.539910316467283,16.030000686645508
2021-11-03,2021-11-04,EREGL.IS,Train,8.026206970214844,8.005029678344727,-0.002638518038309485,8.072796538616515,8.14479948016552,7.814433707759052,109825522.0,9.600799560546877,15.100000381469728
2021-11-04,2021-11-05,EREGL.IS,Train,8.005029678344727,7.962674617767334,-0.005291056033430062,8.077032624562761,8.14056444584904,7.996558553412973,65886274.0,9.639599800109863,15.4399995803833
2021-11-05,2021-11-08,EREGL.IS,Train,7.962674617767334,8.276100158691406,0.03936184209068612,7.9923235541208,8.005029433278516,7.869494669923466,61234260.0,9.694029808044434,16.479999542236328
2021-11-08,2021-11-09,EREGL.IS,Train,8.276100158691406,8.314217567443848,0.004605721054790669,7.966910556353458,8.276100158691406,7.962674993817218,88923634.0,9.687740325927734,17.219999313354492
2021-11-09,2021-11-10,EREGL.IS,Train,8.314217567443848,8.195626258850098,-0.014263676363019465,8.32268869145836,8.449753128123504,8.229508750851268,126574868.0,9.683159828186035,17.780000686645508
2021-11-10,2021-11-11,EREGL.IS,Train,8.195626258850098,8.233745574951172,0.004651177945054637,8.267629207781065,8.293041775682887,8.115152184668199,99582108.0,9.72719955444336,18.729999542236328
2021-11-11,2021-11-12,EREGL.IS,Train,8.233745574951172,8.28880500793457,0.006687045705043534,8.237981137607669,8.360809223242155,8.191390756237187,118566382.0,9.843099594116213,17.65999984741211
2021-11-12,2021-11-15,EREGL.IS,Train,8.28880500793457,8.538698196411133,0.030148276891222424,8.276099129756473,8.365043508406565,8.221037631481877,59132912.0,9.920900344848633,16.290000915527344
2021-11-15,2021-11-16,EREGL.IS,Train,8.538698196411133,8.259157180786133,-0.03273813047315489,8.356573054642741,8.674232960187355,8.33116048839743,97769460.0,10.02960968017578,16.489999771118164
2021-11-16,2021-11-17,EREGL.IS,Train,8.259157180786133,8.53022575378418,0.03282036738913906,8.597994075319058,8.614936323971143,8.229509053495862,78231640.0,10.057499885559082,16.3700008392334
2021-11-17,2021-11-18,EREGL.IS,Train,8.53022575378418,8.902949333190918,0.04369445664921478,8.259156268112235,8.564109439493173,8.259156268112235,86409628.0,10.34220027923584,17.110000610351562
2021-11-18,2021-11-19,EREGL.IS,Train,8.902949333190918,8.996129035949707,0.010466161186766229,8.538699014745026,9.004600415765145,8.420105681149597,145615972.0,10.730779647827148,17.59000015258789
2021-11-19,2021-11-22,EREGL.IS,Train,8.996129035949707,9.13166332244873,0.01506584509375207,8.970716467987266,9.157077184697425,8.843652012473129,118053078.0,11.03711986541748,17.90999984741211
2021-11-22,2021-11-23,EREGL.IS,Train,9.13166332244873,9.7754545211792,0.07050097840858974,9.106250755839994,9.190960388337016,8.987657431914348,64696220.0,11.10550022125244,19.170000076293945
2021-11-23,2021-11-24,EREGL.IS,Train,9.7754545211792,9.741571426391602,-0.0034661400873164092,9.182489501861584,9.85169303083521,9.182489501861584,188535288.0,11.406100273132324,19.3799991607666
2021-11-24,2021-11-25,EREGL.IS,Train,9.741571426391602,9.809337615966797,0.006956392003820347,10.080408370256128,10.266769093307117,9.589094397727068,154750152.0,12.818900108337402,18.57999992370605
2021-11-25,2021-11-26,EREGL.IS,Train,9.809337615966797,9.521326065063477,-0.029360958117551166,9.75004136000226,9.82627986501432,9.504384403769446,78708036.0,11.913999557495115,23.600000381469727
2021-11-26,2021-11-29,EREGL.IS,Train,9.521326065063477,9.673803329467772,0.016014288699110795,9.69921564492013,9.741570460667129,9.351907609926409,72012182.0,11.984299659729004,28.6200008392334
2021-11-29,2021-11-30,EREGL.IS,Train,9.673803329467772,9.54673957824707,-0.013134828866496305,9.614507070594891,9.783925530125224,9.555210003871071,62907108.0,12.329099655151367,22.959999084472656
2021-11-30,2021-12-01,EREGL.IS,Train,9.54673957824707,9.716157913208008,0.01774619843480064,9.648390652809612,9.885576493455542,9.54673957824707,99366192.0,12.699000358581545,27.190000534057617
2021-12-01,2021-12-02,EREGL.IS,Train,9.716157913208008,9.910988807678224,0.020052256891107775,9.673803097378844,9.902517810294851,9.58909346572052,109508084.0,13.50160026550293,31.1200008392334
2021-12-02,2021-12-03,EREGL.IS,Train,9.910988807678224,10.08040714263916,0.01709398913150666,9.766982920420045,10.03805325353298,9.750041479016623,119619440.0,13.44320011138916,27.950000762939453
2021-12-03,2021-12-06,EREGL.IS,Train,10.08040714263916,10.021110534667969,-0.005882362401849069,10.038053135702318,10.249826401790123,9.995698320914578,95356742.0,13.717100143432615,30.670000076293945
2021-12-06,2021-12-07,EREGL.IS,Train,10.021110534667969,10.775023460388184,0.07523247279950239,10.173587539407912,10.266767482387396,9.919459467458296,75492702.0,13.632049560546877,27.18000030517578
2021-12-07,2021-12-08,EREGL.IS,Train,10.775023460388184,10.724198341369627,-0.004716938130613167,10.156645134569994,10.876674526032778,10.029581504476964,163293506.0,13.78314971923828,21.88999938964844
2021-12-08,2021-12-09,EREGL.IS,Train,10.724198341369627,11.181628227233888,0.042653993455126764,10.808907973124734,11.012210119915885,10.664902083851606,110745788.0,13.520500183105469,19.899999618530277
2021-12-09,2021-12-10,EREGL.IS,Train,11.181628227233888,11.317163467407228,0.012121243652443322,10.791965387431224,11.444227431213225,10.791965387431224,159136474.0,13.682700157165527,21.57999992370605
2021-12-10,2021-12-13,EREGL.IS,Validation,11.317163467407228,12.14731502532959,0.07335332394138776,11.207041268027211,11.34257684193018,10.910559169251114,96567080.0,13.773300170898438,18.690000534057617
2021-12-13,2021-12-14,EREGL.IS,Validation,12.14731502532959,12.765691757202148,0.05090645386104822,11.537407775060698,12.164256467026853,11.528936650286608,106857478.0,13.85488986968994,20.309999465942383
2021-12-14,2021-12-15,EREGL.IS,Validation,12.765691757202148,13.112998962402344,0.027206297301064906,12.664040690117329,12.765691757202148,12.418383742699634,105529598.0,13.803290367126465,21.88999938964844
2021-12-15,2021-12-16,EREGL.IS,Validation,13.112998962402344,14.23116397857666,0.08527149429206277,12.985935338351094,13.265475957544496,12.58780141095259,129498496.0,14.377799987792969,19.290000915527344
2021-12-16,2021-12-17,EREGL.IS,Validation,14.23116397857666,13.087587356567385,-0.08035720927190462,13.206182063870877,14.273519604619416,13.02829247374612,177231362.0,14.81410026550293,20.56999969482422
2021-12-17,2021-12-20,EREGL.IS,Validation,13.087587356567385,13.290889739990234,0.01553398482729761,14.824128256790114,15.357796163125784,12.816517841241216,181792788.0,15.66075038909912,21.56999969482422
2021-12-20,2021-12-21,EREGL.IS,Validation,13.290889739990234,11.969425201416016,-0.09942634123268182,12.791105513784965,14.104099108928033,11.859302825763212,173965610.0,16.608980178833008,22.8700008392334
2021-12-21,2021-12-22,EREGL.IS,Validation,11.969425201416016,10.775023460388184,-0.0997877275582566,12.706396076936208,12.875814529725174,11.969425201416016,128529384.0,13.475899696350098,21.01000022888184
2021-12-22,2021-12-23,EREGL.IS,Validation,10.775023460388184,11.17315673828125,0.036949643716016854,11.223982535614525,11.918598554778017,10.775023460388184,231826464.0,12.270709991455078,18.6299991607666
2021-12-23,2021-12-24,EREGL.IS,Validation,11.17315673828125,12.02025032043457,0.07581506301178295,10.952913163895277,11.291750053605137,9.978755692240403,196466658.0,12.032299995422363,17.959999084472656
2021-12-24,2021-12-27,EREGL.IS,Validation,12.02025032043457,12.164257049560549,0.011980343610745374,11.190099498733575,12.088018509328377,10.902087725375791,183310764.0,11.413299560546877,17.81999969482422
2021-12-27,2021-12-28,EREGL.IS,Validation,12.164257049560549,11.783063888549805,-0.03133715108597735,12.071077096136015,12.443797717685094,11.918600074304097,133832110.0,10.807069778442385,17.68000030517578
2021-12-28,2021-12-29,EREGL.IS,Validation,11.783063888549805,12.401442527770996,0.05248029248335834,12.316732593056088,12.392971094821394,11.689883946309354,97216724.0,11.521050453186035,17.540000915527344
2021-12-29,2021-12-30,EREGL.IS,Validation,12.401442527770996,12.01177978515625,-0.031420759459406464,11.783064181939244,12.40991284429404,11.647529423359924,142583656.0,11.803119659423828,16.950000762939453
2021-12-30,2021-12-31,EREGL.IS,Validation,12.01177978515625,11.92707061767578,-0.007052174531633626,12.664041017789996,12.79957577740995,11.927070156468334,159649094.0,12.640299797058104,17.329999923706055
2021-12-31,2022-01-03,EREGL.IS,Validation,11.92707061767578,12.38450050354004,0.0383522409254755,12.020250566554948,12.240494963379438,11.842360985712231,103505274.0,13.290499687194824,17.219999313354492
2022-01-03,2022-01-04,EREGL.IS,Validation,12.38450050354004,12.799575805664062,0.03351570796136467,12.071076166680616,12.38450050354004,11.969425095903308,94109450.0,13.356599807739258,16.600000381469727
2022-01-04,2022-01-05,EREGL.IS,Validation,12.799575805664062,13.070645332336426,0.021178008614348744,12.520035161368122,12.86734318562363,12.435326340344108,149017428.0,13.061699867248535,16.90999984741211
2022-01-05,2022-01-06,EREGL.IS,Validation,13.070645332336426,12.791105270385742,-0.021386860009054716,12.79957502125944,13.129941584204436,12.562389205936563,172086494.0,13.411499977111816,19.729999542236328
2022-01-06,2022-01-07,EREGL.IS,Validation,12.791105270385742,12.968996047973633,0.013907381248729724,12.918168903674982,13.121471040078116,12.791105270385742,179010232.0,13.687999725341797,19.61000061035156
2022-01-07,2022-01-10,EREGL.IS,Validation,12.968996047973633,12.918169975280762,-0.003919044504667925,12.918170105219986,13.20618189583842,12.816519027563649,245508184.0,13.782099723815918,18.76000022888184
2022-01-10,2022-01-11,EREGL.IS,Validation,12.918169975280762,13.451837539672852,0.04131139049983674,13.053704744125916,13.18076919580646,12.918169975280762,135195022.0,13.749349594116213,19.399999618530277
2022-01-11,2022-01-12,EREGL.IS,Validation,13.451837539672852,13.37559986114502,-0.005667454598896838,13.062174709899365,13.578901980076678,12.926639953082647,333376636.0,13.809000015258787,18.40999984741211
2022-01-12,2022-01-13,EREGL.IS,Validation,13.37559986114502,13.392541885375977,0.0012666365925144167,13.621256824974308,13.756791590142065,13.358658419424511,162013986.0,13.760499954223633,17.6200008392334
